Term,Normalized Term,Root,Is Sure,Source
الْأَبُّ,الأب,	أب ب,TRUE,mukhtar.bok
مَمْضُوٌّ,ممضو,	م ض ي,TRUE,mukhtar.bok
أَمْضَى,أمضى,	م ض ي,TRUE,mukhtar.bok
مَطَرَتِ,مطرت,	م ط ر,TRUE,mukhtar.bok
أَمْطَرَهَا,أمطرها,	م ط ر,TRUE,mukhtar.bok
مُطِرْنَا,مطرنا,	م ط ر,TRUE,mukhtar.bok
مَطَرَتِ,مطرت,	م ط ر,TRUE,mukhtar.bok
أَمْطَرَتْ,أمطرت,	م ط ر,TRUE,mukhtar.bok
الِاسْتِمْطَارُ,الاستمطار,	م ط ر,TRUE,mukhtar.bok
الْمِمْطَرُ,الممطر,	م ط ر,TRUE,mukhtar.bok
مَطَّهُ,مطه,	م ط ط,TRUE,mukhtar.bok
تَمَطَّطَ,تمطط,	م ط ط,TRUE,mukhtar.bok
الْمُطَيْطَاءُ,المطيطاأ,	م ط ط,TRUE,mukhtar.bok
مَطَلَ,مطل,	م ط ل,TRUE,mukhtar.bok
مَمْطُولٌ,ممطول,	م ط ل,TRUE,mukhtar.bok
الْمَطْلِ,المطل,	م ط ل,TRUE,mukhtar.bok
مَطَلَهُ,مطله,	م ط ل,TRUE,mukhtar.bok
مَاطَلَهُ,ماطله,	م ط ل,TRUE,mukhtar.bok
الْمَطَا,المطا,	م ط ا,TRUE,mukhtar.bok
الْمَطِيَّةُ,المطية,	م ط ا,TRUE,mukhtar.bok
الْمَطِيِّ,المطي,	م ط ا,TRUE,mukhtar.bok
الْمَطَايَا,المطايا,	م ط ا,TRUE,mukhtar.bok
الْمَطِيُّ,المطي,	م ط ا,TRUE,mukhtar.bok
الْمَطِيَّةُ,المطية,	م ط ا,TRUE,mukhtar.bok
الْمَطْوِ,المطو,	م ط ا,TRUE,mukhtar.bok
امْتَطَاهَا,امتطاها,	م ط ا,TRUE,mukhtar.bok
التَّمَطِّي,التمطي,	م ط ا,TRUE,mukhtar.bok
الْمَعِدَةُ,المعدة,	م ع د,TRUE,mukhtar.bok
الْمَعْزُ,المعز,	م ع ز,TRUE,mukhtar.bok
الْمَعَزُ,المعز,	م ع ز,TRUE,mukhtar.bok
الْمَعِيزُ,المعيز,	م ع ز,TRUE,mukhtar.bok
الْأُمْعُوزُ,الأمعوز,	م ع ز,TRUE,mukhtar.bok
الْمِعْزَى,المعزى,	م ع ز,TRUE,mukhtar.bok
مَاعِزٌ,ماعز,	م ع ز,TRUE,mukhtar.bok
مَاعِزَةٌ,ماعزة,	م ع ز,TRUE,mukhtar.bok
مَوَاعِزُ,مواعز,	م ع ز,TRUE,mukhtar.bok
مِعْزًى,معزى,	م ع ز,TRUE,mukhtar.bok
الْمَعَصُ,المعص,	م ع ص,TRUE,mukhtar.bok
أَمْعَطُ,أمعط,	م ع ط,TRUE,mukhtar.bok
مَعِطَ,معط,	م ع ط,TRUE,mukhtar.bok
امْتَعَطَ,امتعط,	م ع ط,TRUE,mukhtar.bok
تَمَعَّطَ,تمعط,	م ع ط,TRUE,mukhtar.bok
انْمَعَطَ,انمعط,	م ع ط,TRUE,mukhtar.bok
الْمَعْمَعَةُ,المعمعة,	م ع ع,TRUE,mukhtar.bok
الْمَعْمَعَانُ,المعمعان,	م ع ع,TRUE,mukhtar.bok
الْمَعْمَعِيُّ,المعمعي,	م ع ع,TRUE,mukhtar.bok
مَعَ,مع,	م ع ع,TRUE,mukhtar.bok
الْمَعْكُ,المعك,	م ع ك,TRUE,mukhtar.bok
مَعَكَهُ,معكه,	م ع ك,TRUE,mukhtar.bok
تَمَعَّكَتِ,تمعكت,	م ع ك,TRUE,mukhtar.bok
مَعَّكَهَا,معكها,	م ع ك,TRUE,mukhtar.bok
تَمْعِيكًا,تمعيكا,	م ع ك,TRUE,mukhtar.bok
الْمَاعُونُ,الماعون,	م ع ن,TRUE,mukhtar.bok
أَمْعَنَ,أمعن,	م ع ن,TRUE,mukhtar.bok
مَعِينٌ,معين,	م ع ن,TRUE,mukhtar.bok
مَعَانٌ,معان,	م ع ن,TRUE,mukhtar.bok
الْمِعَى,المعى,	م ع ي,TRUE,mukhtar.bok
الْأَمْعَاءِ,الأمعاأ,	م ع ي,TRUE,mukhtar.bok
الْمَغْرَةُ,المغرة,	م غ ر,TRUE,mukhtar.bok
الْمَغْصُ,المغص,	م غ ص,TRUE,mukhtar.bok
مُغِصَ,مغص,	م غ ص,TRUE,mukhtar.bok
مَمْغُوصٌ,ممغوص,	م غ ص,TRUE,mukhtar.bok
مَقَتَهُ,مقته,	م ق ت,TRUE,mukhtar.bok
مَقِيتٌ,مقيت,	م ق ت,TRUE,mukhtar.bok
مَمْقُوتٌ,ممقوت,	م ق ت,TRUE,mukhtar.bok
الْمَقْتِ,المقت,	م ق ت,TRUE,mukhtar.bok
مَمْقُورٌ,ممقور,	م ق ر,TRUE,mukhtar.bok
الْمِقَاطُ,المقاط,	م ق ط,TRUE,mukhtar.bok
الْمُقْلُ,المقل,	م ق ل,TRUE,mukhtar.bok
الْمُقْلَةُ,المقلة,	م ق ل,TRUE,mukhtar.bok
مَقَلَهُ,مقله,	م ق ل,TRUE,mukhtar.bok
الْمُكْثُ,المكث,	م ك ث,TRUE,mukhtar.bok
مَكُثَ,مكث,	م ك ث,TRUE,mukhtar.bok
مَكْثًا,مكثا,	م ك ث,TRUE,mukhtar.bok
الْمُكْثُ,المكث,	م ك ث,TRUE,mukhtar.bok
الْمِكْثُ,المكث,	م ك ث,TRUE,mukhtar.bok
تَمَكَّثَ,تمكث,	م ك ث,TRUE,mukhtar.bok
الْمَكْرُ,المكر,	م ك ر,TRUE,mukhtar.bok
مَكَرَ,مكر,	م ك ر,TRUE,mukhtar.bok
مَاكِرٌ,ماكر,	م ك ر,TRUE,mukhtar.bok
مَكَّارٌ,مكار,	م ك ر,TRUE,mukhtar.bok
مَكَسَ,مكس,	م ك س,TRUE,mukhtar.bok
مَاكَسَ,ماكس,	م ك س,TRUE,mukhtar.bok
مُمَاكَسَةً,مماكسة,	م ك س,TRUE,mukhtar.bok
مِكَاسًا,مكاسا,	م ك س,TRUE,mukhtar.bok
الْمَكْسُ,المكس,	م ك س,TRUE,mukhtar.bok
الْمَاكِسُ,الماكس,	م ك س,TRUE,mukhtar.bok
الْمَكْسُ,المكس,	م ك س,TRUE,mukhtar.bok
تَمَكَّكَ,تمكك,	م ك ك,TRUE,mukhtar.bok
مَكَّةُ,مكة,	م ك ك,TRUE,mukhtar.bok
الْمَكُّوكُ,المكوك,	م ك ك,TRUE,mukhtar.bok
مَكَاكِيكُ,مكاكيك,	م ك ك,TRUE,mukhtar.bok
مَكَّنَهُ,مكنه,	م ك ن,TRUE,mukhtar.bok
تَمْكِينًا,تمكينا,	م ك ن,TRUE,mukhtar.bok
أَمْكَنَهُ,أمكنه,	م ك ن,TRUE,mukhtar.bok
اسْتَمْكَنَ,استمكن,	م ك ن,TRUE,mukhtar.bok
تَمَكَّنَ,تمكن,	م ك ن,TRUE,mukhtar.bok
يُمْكِنُهُ,يمكنه,	م ك ن,TRUE,mukhtar.bok
الْمَكِنَةُ,المكنة,	م ك ن,TRUE,mukhtar.bok
الْمَكِنِ,المكن,	م ك ن,TRUE,mukhtar.bok
الْمَكِنَاتِ,المكنات,	م ك ن,TRUE,mukhtar.bok
الْمُكَّاءُ,المكاأ,	م ك ا,TRUE,mukhtar.bok
الْمَكَاكِيُّ,المكاكي,	م ك ا,TRUE,mukhtar.bok
الْمُكَاءُ,المكاأ,	م ك ا,TRUE,mukhtar.bok
مَكَا,مكا,	م ك ا,TRUE,mukhtar.bok
مُكَاءً,مكاأ,	م ك ا,TRUE,mukhtar.bok
مِيكَائِيلُ,ميكاأيل,	م ك ا,TRUE,mukhtar.bok
مِيكَاءِينُ,ميكاأين,	م ك ا,TRUE,mukhtar.bok
مِيكَالُ,ميكال,	م ك ا,TRUE,mukhtar.bok
مَلَأَ,ملأ,	م ل أ,TRUE,mukhtar.bok
مَمْلُوءٌ,مملوأ,	م ل أ,TRUE,mukhtar.bok
مَلْأَى,ملأى,	م ل أ,TRUE,mukhtar.bok
مَلْآنُ,ملأان,	م ل أ,TRUE,mukhtar.bok
الْمِلْءُ,الملأ,	م ل أ,TRUE,mukhtar.bok
امْتَلَأَ,امتلأ,	م ل أ,TRUE,mukhtar.bok
تَمَلَّأَ,تملأ,	م ل أ,TRUE,mukhtar.bok
مَلُؤَ,ملأ,	م ل أ,TRUE,mukhtar.bok
مَلِيئًا,مليأا,	م ل أ,TRUE,mukhtar.bok
مَلِيءٌ,مليأ,	م ل أ,TRUE,mukhtar.bok
الْمَلَاءِ,الملاأ,	م ل أ,TRUE,mukhtar.bok
الْمَلَاءَةِ,الملاأة,	م ل أ,TRUE,mukhtar.bok
مَالَأَهُ,مالأه,	م ل أ,TRUE,mukhtar.bok
الْمَلَأُ,الملأ,	م ل أ,TRUE,mukhtar.bok
أَمْلَاءٌ,أملاأ,	م ل أ,TRUE,mukhtar.bok
الْإِمْلَاجُ,الأملاج,	م ل ج,TRUE,mukhtar.bok
مَلَحَ,ملح,	م ل ح,TRUE,mukhtar.bok
أَمْلَحَهَا,أملحها,	م ل ح,TRUE,mukhtar.bok
مَلَّحَهَا,ملحها,	م ل ح,TRUE,mukhtar.bok
تَمْلِيحًا,تمليحا,	م ل ح,TRUE,mukhtar.bok
مِلْحٌ,ملح,	م ل ح,TRUE,mukhtar.bok
الْمِمْلَحَةُ,المملحة,	م ل ح,TRUE,mukhtar.bok
مَلُحَ,ملح,	م ل ح,TRUE,mukhtar.bok
مَلِيحٌ,مليح,	م ل ح,TRUE,mukhtar.bok
مَلَاحٌ,ملاح,	م ل ح,TRUE,mukhtar.bok
اسْتَمْلَحَهُ,استملحه,	م ل ح,TRUE,mukhtar.bok
مِلَاحٌ,ملاح,	م ل ح,TRUE,mukhtar.bok
أَمْلَاحٌ,أملاح,	م ل ح,TRUE,mukhtar.bok
الْمُلَّاحُ,الملاح,	م ل ح,TRUE,mukhtar.bok
مَلِيحٌ,مليح,	م ل ح,TRUE,mukhtar.bok
مَمْلُوحٌ,مملوح,	م ل ح,TRUE,mukhtar.bok
أُمَيْلِحَ,أميلح,	م ل ح,TRUE,mukhtar.bok
الْمُمَالَحَةُ,الممالحة,	م ل ح,TRUE,mukhtar.bok
الْمُوَاكَلَةُ,المواكلة,	م ل ح,TRUE,mukhtar.bok
الْمُلْحَةُ,الملحة,	م ل ح,TRUE,mukhtar.bok
الْمُلْحَةُ,الملحة,	م ل ح,TRUE,mukhtar.bok
أَمْلَحُ,أملح,	م ل ح,TRUE,mukhtar.bok
الْمَلَّاحُ,الملاح,	م ل ح,TRUE,mukhtar.bok
الْمَلَّاحَةُ,الملاحة,	م ل ح,TRUE,mukhtar.bok
أُمْلُودٌ,أملود,	م ل د,TRUE,mukhtar.bok
الْمَلَاسَةُ,الملاسة,	م ل س,TRUE,mukhtar.bok
أَمْلَسُ,أملس,	م ل س,TRUE,mukhtar.bok
امْلَاسَّ,املاس,	م ل س,TRUE,mukhtar.bok
امْلِيسَاسًا,امليساسا,	م ل س,TRUE,mukhtar.bok
مَلَّسَهُ,ملسه,	م ل س,TRUE,mukhtar.bok
تَمْلِيسًا,تمليسا,	م ل س,TRUE,mukhtar.bok
فَتَمَلَّسَ,فتملس,	م ل س,TRUE,mukhtar.bok
امَّلَسَ,املس,	م ل س,TRUE,mukhtar.bok
إِمْلِيسِيٌّ,أمليسي,	م ل س,TRUE,mukhtar.bok
الْمَلَصُ,الملص,	م ل ص,TRUE,mukhtar.bok
مَلِصَ,ملص,	م ل ص,TRUE,mukhtar.bok
انْمَلَصَ,انملص,	م ل ص,TRUE,mukhtar.bok
تَمَلَّقَهُ,تملقه,	م ل ق,TRUE,mukhtar.bok
تَمَلَّقَ,تملق,	م ل ق,TRUE,mukhtar.bok
تَمَلُّقًا,تملقا,	م ل ق,TRUE,mukhtar.bok
تِمِلَّاقًا,تملاقا,	م ل ق,TRUE,mukhtar.bok
الْمَلَقُ,الملق,	م ل ق,TRUE,mukhtar.bok
مَلِقَ,ملق,	م ل ق,TRUE,mukhtar.bok
مَلِقٌ,ملق,	م ل ق,TRUE,mukhtar.bok
انْمَلَقَ,انملق,	م ل ق,TRUE,mukhtar.bok
الْمَلَقَةُ,الملقة,	م ل ق,TRUE,mukhtar.bok
الْإِمْلَاقُ,الأملاق,	م ل ق,TRUE,mukhtar.bok
مَلَكَهُ,ملكه,	م ل ك,TRUE,mukhtar.bok
مِلْكًا,ملكا,	م ل ك,TRUE,mukhtar.bok
مِلْكُ,ملك,	م ل ك,TRUE,mukhtar.bok
مَلْكُ,ملك,	م ل ك,TRUE,mukhtar.bok
مَلَكَ,ملك,	م ل ك,TRUE,mukhtar.bok
الْمَمْلُوكُ,المملوك,	م ل ك,TRUE,mukhtar.bok
مَلَّكَهُ,ملكه,	م ل ك,TRUE,mukhtar.bok
تَمْلِيكًا,تمليكا,	م ل ك,TRUE,mukhtar.bok
مُمَلَّكٌ,مملك,	م ل ك,TRUE,mukhtar.bok
الْإِمْلَاكُ,الأملاك,	م ل ك,TRUE,mukhtar.bok
أَمْلَكْنَا,أملكنا,	م ل ك,TRUE,mukhtar.bok
إِمْلَاكِهِ,أملاكه,	م ل ك,TRUE,mukhtar.bok
الْمَلَكُوتُ,الملكوت,	م ل ك,TRUE,mukhtar.bok
مَلِيكٌ,مليك,	م ل ك,TRUE,mukhtar.bok
مَلْكٌ,ملك,	م ل ك,TRUE,mukhtar.bok
مَلِكٌ,ملك,	م ل ك,TRUE,mukhtar.bok
مَالِكٍ,مالك,	م ل ك,TRUE,mukhtar.bok
مَلِيكٍ,مليك,	م ل ك,TRUE,mukhtar.bok
الْمُلُوكُ,الملوك,	م ل ك,TRUE,mukhtar.bok
الْأَمْلَاكُ,الأملاك,	م ل ك,TRUE,mukhtar.bok
الْمُلْكُ,الملك,	م ل ك,TRUE,mukhtar.bok
مَمْلَكَةٌ,مملكة,	م ل ك,TRUE,mukhtar.bok
تَمَلَّكَهُ,تملكه,	م ل ك,TRUE,mukhtar.bok
مَمْلَكَةٍ,مملكة,	م ل ك,TRUE,mukhtar.bok
مَمْلُكَةٍ,مملكة,	م ل ك,TRUE,mukhtar.bok
مَلْكِهِ,ملكه,	م ل ك,TRUE,mukhtar.bok
مِلْكِهِ,ملكه,	م ل ك,TRUE,mukhtar.bok
مَلَكَتِهِ,ملكته,	م ل ك,TRUE,mukhtar.bok
الْمَلَكَةِ,الملكة,	م ل ك,TRUE,mukhtar.bok
مَلَاكُ,ملاك,	م ل ك,TRUE,mukhtar.bok
تَمَالَكَ,تمالك,	م ل ك,TRUE,mukhtar.bok
الْمَلَكُ,الملك,	م ل ك,TRUE,mukhtar.bok
الْمَلَائِكَةِ,الملاأكة,	م ل ك,TRUE,mukhtar.bok
مَلَّ,مل,	م ل ل,TRUE,mukhtar.bok
مَلَلًا,مللا,	م ل ل,TRUE,mukhtar.bok
مَلَّةً,ملة,	م ل ل,TRUE,mukhtar.bok
مَلَالَةً,ملالة,	م ل ل,TRUE,mukhtar.bok
اسْتَمَلَّ,استمل,	م ل ل,TRUE,mukhtar.bok
مَلٌّ,مل,	م ل ل,TRUE,mukhtar.bok
مَلُولٌ,ملول,	م ل ل,TRUE,mukhtar.bok
مَلُولَةٌ,ملولة,	م ل ل,TRUE,mukhtar.bok
مَلَّةٍ,ملة,	م ل ل,TRUE,mukhtar.bok
مَلُولَةٌ,ملولة,	م ل ل,TRUE,mukhtar.bok
أَمَلَّهُ,أمله,	م ل ل,TRUE,mukhtar.bok
أَمَلَّ,أمل,	م ل ل,TRUE,mukhtar.bok
مَلَّ,مل,	م ل ل,TRUE,mukhtar.bok
امْتَلَّهَا,امتلها,	م ل ل,TRUE,mukhtar.bok
الْمَلَّةِ,الملة,	م ل ل,TRUE,mukhtar.bok
الْمَلِيلُ,المليل,	م ل ل,TRUE,mukhtar.bok
الْمَمْلُولُ,المملول,	م ل ل,TRUE,mukhtar.bok
مَلَّةٍ,ملة,	م ل ل,TRUE,mukhtar.bok
مَلِيلًا,مليلا,	م ل ل,TRUE,mukhtar.bok
الْمَلَّةَ,الملة,	م ل ل,TRUE,mukhtar.bok
يَتَمَلْمَلُ,يتململ,	م ل ل,TRUE,mukhtar.bok
يَتَمَلَّلُ,يتملل,	م ل ل,TRUE,mukhtar.bok
الْمِلَّةُ,الملة,	م ل ل,TRUE,mukhtar.bok
الْمُلْمُولُ,الملمول,	م ل ل,TRUE,mukhtar.bok
مَلَّاكَ,ملاك,	م ل ا,TRUE,mukhtar.bok
تَمْلِيَةً,تملية,	م ل ا,TRUE,mukhtar.bok
تَمَلَّيْتُ,تمليت,	م ل ا,TRUE,mukhtar.bok
الْمَلِيُّ,الملي,	م ل ا,TRUE,mukhtar.bok
الْمَلَوَانِ,الملوان,	م ل ا,TRUE,mukhtar.bok
مَلًا,ملا,	م ل ا,TRUE,mukhtar.bok
أَمْلَى,أملى,	م ل ا,TRUE,mukhtar.bok
أَمَلَّهُ,أمله,	م ل ا,TRUE,mukhtar.bok
اسْتَمْلَاهُ,استملاه,	م ل ا,TRUE,mukhtar.bok
مَنْ,من,	م ن,TRUE,mukhtar.bok
مِنْ,من,	م ن,TRUE,mukhtar.bok
الْمَنْحُ,المنح,	م ن ح,TRUE,mukhtar.bok
الْمِنْحَةُ,المنحة,	م ن ح,TRUE,mukhtar.bok
مُنْذُ,منذ,	م ن ذ,TRUE,mukhtar.bok
مُذْ,مذ,	م ن ذ,TRUE,mukhtar.bok
الْمَنْعُ,المنع,	م ن ع,TRUE,mukhtar.bok
مَانِعٌ,مانع,	م ن ع,TRUE,mukhtar.bok
مَنُوعٌ,منوع,	م ن ع,TRUE,mukhtar.bok
مَنَّاعٌ,مناع,	م ن ع,TRUE,mukhtar.bok
مَنَعَهُ,منعه,	م ن ع,TRUE,mukhtar.bok
فَامْتَنَعَ,فامتنع,	م ن ع,TRUE,mukhtar.bok
مَانَعَهُ,مانعه,	م ن ع,TRUE,mukhtar.bok
مُمَانَعَةً,ممانعة,	م ن ع,TRUE,mukhtar.bok
مَنِيعٌ,منيع,	م ن ع,TRUE,mukhtar.bok
مَنُعَ,منع,	م ن ع,TRUE,mukhtar.bok
مَنَعَةٍ,منعة,	م ن ع,TRUE,mukhtar.bok
الْمُنَّةُ,المنة,	م ن ن,TRUE,mukhtar.bok
الْمَنُّ,المن,	م ن ن,TRUE,mukhtar.bok
مَنَّ,من,	م ن ن,TRUE,mukhtar.bok
الْمَنَّانُ,المنان,	م ن ن,TRUE,mukhtar.bok
مَنَّ,من,	م ن ن,TRUE,mukhtar.bok
امْتَنَّ,امتن,	م ن ن,TRUE,mukhtar.bok
مِنَّةً,منة,	م ن ن,TRUE,mukhtar.bok
مَنُوْنَةٌ,منونة,	م ن ن,TRUE,mukhtar.bok
الِامْتِنَانِ,الامتنان,	م ن ن,TRUE,mukhtar.bok
الْمَنُونُ,المنون,	م ن ن,TRUE,mukhtar.bok
الْمَنُّ,المن,	م ن ن,TRUE,mukhtar.bok
أَمْنَانٌ,أمنان,	م ن ن,TRUE,mukhtar.bok
الْمَنُّ,المن,	م ن ن,TRUE,mukhtar.bok
الْمَنَا,المنا,	م ن ا,TRUE,mukhtar.bok
مَنَوَانِ,منوان,	م ن ا,TRUE,mukhtar.bok
مَنَا,منا,	م ن ا,TRUE,mukhtar.bok
الْمَنِيَّةُ,المنية,	م ن ا,TRUE,mukhtar.bok
مُنِيَ,مني,	م ن ا,TRUE,mukhtar.bok
الْمَنَايَا,المنايا,	م ن ا,TRUE,mukhtar.bok
الْمُنْيَةُ,المنية,	م ن ا,TRUE,mukhtar.bok
الْمُنَى,المنى,	م ن ا,TRUE,mukhtar.bok
مِنًى,منى,	م ن ا,TRUE,mukhtar.bok
امْتَنَى,امتنى,	م ن ا,TRUE,mukhtar.bok
أَمْنَى,أمنى,	م ن ا,TRUE,mukhtar.bok
الْأُمْنِيَّةُ,الأمنية,	م ن ا,TRUE,mukhtar.bok
الْأَمَانِيِّ,الأماني,	م ن ا,TRUE,mukhtar.bok
أَمَانٍ,أمان,	م ن ا,TRUE,mukhtar.bok
أَمَانِيُّ,أماني,	م ن ا,TRUE,mukhtar.bok
تَمَنَّى,تمنى,	م ن ا,TRUE,mukhtar.bok
مَنَّى,منى,	م ن ا,TRUE,mukhtar.bok
تَمْنِيَةً,تمنية,	م ن ا,TRUE,mukhtar.bok
تَمَنَّى,تمنى,	م ن ا,TRUE,mukhtar.bok
مَنَاةُ,مناة,	م ن ا,TRUE,mukhtar.bok
الْمَوْتُ,الموت,	م وت,TRUE,mukhtar.bok
مَاتَ,مات,	م وت,TRUE,mukhtar.bok
مَيِّتٌ,ميت,	م وت,TRUE,mukhtar.bok
مَيْتٌ,ميت,	م وت,TRUE,mukhtar.bok
مَوْتَى,موتى,	م وت,TRUE,mukhtar.bok
أَمْوَاتٌ,أموات,	م وت,TRUE,mukhtar.bok
مَيِّتُونَ,ميتون,	م وت,TRUE,mukhtar.bok
مَيْتُونَ,ميتون,	م وت,TRUE,mukhtar.bok
الْمَيْتَةُ,الميتة,	م وت,TRUE,mukhtar.bok
الْمُوَاتُ,الموات,	م وت,TRUE,mukhtar.bok
الْمَوَاتُ,الموات,	م وت,TRUE,mukhtar.bok
الْمَوَتَانُ,الموتان,	م وت,TRUE,mukhtar.bok
أَمَاتَهُ,أماته,	م وت,TRUE,mukhtar.bok
مَوَّتَهُ,موته,	م وت,TRUE,mukhtar.bok
الْمُتَمَاوِتُ,المتماوت,	م وت,TRUE,mukhtar.bok
مَاجَ,ماج,	م وج,TRUE,mukhtar.bok
أَمْوَاجُهُ,أمواجه,	م وج,TRUE,mukhtar.bok
مَارَ,مار,	م ور,TRUE,mukhtar.bok
الْمَوْزُ,الموز,	م وز,TRUE,mukhtar.bok
مَوْزَةٌ,موزة,	م وز,TRUE,mukhtar.bok
مُوسَى,موسى,	م وس,TRUE,mukhtar.bok
الْمُوقُ,الموق,	م وق,TRUE,mukhtar.bok
الْمَالُ,المال,	م ول,TRUE,mukhtar.bok
مَالٌ,مال,	م ول,TRUE,mukhtar.bok
تَمَوَّلَ,تمول,	م ول,TRUE,mukhtar.bok
مَوَّلَهُ,موله,	م ول,TRUE,mukhtar.bok
تَمْوِيلًا,تمويلا,	م ول,TRUE,mukhtar.bok
الْمُومُ,الموم,	م وم,TRUE,mukhtar.bok
الْمِيمُ,الميم,	م وم,TRUE,mukhtar.bok
مَانَهُ,مانه,	م ون,TRUE,mukhtar.bok
الْمَاءُ,الماأ,	م وهـ,TRUE,mukhtar.bok
أَمْوَاهٌ,أمواه,	م وهـ,TRUE,mukhtar.bok
مِيَاهٌ,مياه,	م وهـ,TRUE,mukhtar.bok
مُوَيْهٌ,مويه,	م وهـ,TRUE,mukhtar.bok
مَوَّهَ,موه,	م وهـ,TRUE,mukhtar.bok
تَمْوِيهًا,تمويها,	م وهـ,TRUE,mukhtar.bok
التَّمْوِيهُ,التمويه,	م وهـ,TRUE,mukhtar.bok
مَائِيٌّ,ماأي,	م وهـ,TRUE,mukhtar.bok
مَاوِيٌّ,ماوي,	م وهـ,TRUE,mukhtar.bok
الْمَيْحُ,الميح,	م ي ح,TRUE,mukhtar.bok
مَائِحٌ,ماأح,	م ي ح,TRUE,mukhtar.bok
مَاحَةٌ,ماحة,	م ي ح,TRUE,mukhtar.bok
مَاحَهُ,ماحه,	م ي ح,TRUE,mukhtar.bok
اسْتَمَاحَهُ,استماحه,	م ي ح,TRUE,mukhtar.bok
الِامْتِيَاحُ,الامتياح,	م ي ح,TRUE,mukhtar.bok
الْمَيْحِ,الميح,	م ي ح,TRUE,mukhtar.bok
مَادَ,ماد,	م ي د,TRUE,mukhtar.bok
مَادَتِ,مادت,	م ي د,TRUE,mukhtar.bok
مَادَ,ماد,	م ي د,TRUE,mukhtar.bok
الْمَيْدَانُ,الميدان,	م ي د,TRUE,mukhtar.bok
الْمَيَادِينِ,الميادين,	م ي د,TRUE,mukhtar.bok
مَادَهُ,ماده,	م ي د,TRUE,mukhtar.bok
الْمَائِدَةُ,الماأدة,	م ي د,TRUE,mukhtar.bok
مَيْدَ,ميد,	م ي د,TRUE,mukhtar.bok
الْمِيرَةُ,الميرة,	م ي ر,TRUE,mukhtar.bok
مَارَ,مار,	م ي ر,TRUE,mukhtar.bok
مَيْرٌ,مير,	م ي ر,TRUE,mukhtar.bok
الِامْتِيَارُ,الامتيار,	م ي ر,TRUE,mukhtar.bok
مَازَ,ماز,	م ي ز,TRUE,mukhtar.bok
مَيَّزَهُ تَمْيِيزًا فَانْمَازَ,ميزهتمييزافانماز,	م ي ز,TRUE,mukhtar.bok
امْتَازَ,امتاز,	م ي ز,TRUE,mukhtar.bok
تَمَيَّزَ,تميز,	م ي ز,TRUE,mukhtar.bok
اسْتَمَازَ,استماز,	م ي ز,TRUE,mukhtar.bok
امْتَازَ,امتاز,	م ي ز,TRUE,mukhtar.bok
مَاسَ,ماس,	م ي س,TRUE,mukhtar.bok
مَيَسَانًا,ميسانا,	م ي س,TRUE,mukhtar.bok
مَيَّاسٌ,مياس,	م ي س,TRUE,mukhtar.bok
تَمَيَّسَ,تميس,	م ي س,TRUE,mukhtar.bok
الْمَيْسُ,الميس,	م ي س,TRUE,mukhtar.bok
مَاطَهُ,ماطه,	م ي ط,TRUE,mukhtar.bok
أَمَاطَهُ,أماطه,	م ي ط,TRUE,mukhtar.bok
مَاعَ,ماع,	م ي ع,TRUE,mukhtar.bok
تَمَيَّعَ,تميع,	م ي ع,TRUE,mukhtar.bok
مَالَ,مال,	م ي ل,TRUE,mukhtar.bok
مَيَلَانًا,ميلانا,	م ي ل,TRUE,mukhtar.bok
مَمَالًا,ممالا,	م ي ل,TRUE,mukhtar.bok
مَمِيلًا,مميلا,	م ي ل,TRUE,mukhtar.bok
مَالَ,مال,	م ي ل,TRUE,mukhtar.bok
أَمَالَ,أمال,	م ي ل,TRUE,mukhtar.bok
فَمَالَ,فمال,	م ي ل,TRUE,mukhtar.bok
تَمَايَلَ,تمايل,	م ي ل,TRUE,mukhtar.bok
اسْتَمَالَهُ,استماله,	م ي ل,TRUE,mukhtar.bok
الْمِيلُ,الميل,	م ي ل,TRUE,mukhtar.bok
أَمْيَالٍ,أميال,	م ي ل,TRUE,mukhtar.bok
الْمَيْنُ,المين,	م ي ن,TRUE,mukhtar.bok
مُيُونٌ,ميون,	م ي ن,TRUE,mukhtar.bok
مَانَ,مان,	م ي ن,TRUE,mukhtar.bok
مَائِنٌ,ماأن,	م ي ن,TRUE,mukhtar.bok
مَيُونٌ,ميون,	م ي ن,TRUE,mukhtar.bok
مَيَّةُ,مية,	م ي ا,TRUE,mukhtar.bok
مَيٌّ,مي,	م ي ا,TRUE,mukhtar.bok
التَّنَاؤُشُ,التناأش,	ن أش,TRUE,mukhtar.bok
نَآهُ,نأاه,	ن أي,TRUE,mukhtar.bok
نَأَى,نأى,	ن أي,TRUE,mukhtar.bok
نَأْيًا,نأيا,	ن أي,TRUE,mukhtar.bok
أَنْآهُ,أنأاه,	ن أي,TRUE,mukhtar.bok
فَانْتَأَى,فانتأى,	ن أي,TRUE,mukhtar.bok
تَنَاءَوْا,تناأوا,	ن أي,TRUE,mukhtar.bok
الْمُنْتَأَى,المنتأى,	ن أي,TRUE,mukhtar.bok
النَّبَأُ,النبأ,	ن ب أ,TRUE,mukhtar.bok
نَبَأَ,نبأ,	ن ب أ,TRUE,mukhtar.bok
نَبَّأَ,نبأ,	ن ب أ,TRUE,mukhtar.bok
أَنْبَأَ,أنبأ,	ن ب أ,TRUE,mukhtar.bok
النَّبِيُّ,النبي,	ن ب أ,TRUE,mukhtar.bok
